start,mmd,high_mmd,slope,entropy,anomaly_fraction
36600,0.9977794885635376,1,-0.018783587217330897,2.2347116470336914,0.704
36700,1.0612729787826538,1,0.010887014865875198,2.167863607406616,0.706
36800,1.1430569887161255,1,0.033723109960557086,2.0343048572540283,0.714
36900,1.1301186084747314,1,0.04154325723648061,2.043226718902588,0.716
37000,1.1366748809814453,1,0.03466364145278962,2.0480167865753174,0.742
37100,1.1268341541290283,1,0.012474024295806773,2.057201623916626,0.732
37200,1.127072811126709,1,-0.003525280952453646,2.066075325012207,0.742
37300,1.1202229261398315,1,-0.002939343452453434,2.0824930667877197,0.748
37400,1.1073732376098633,1,-0.006521451473235872,2.1242177486419678,0.758
37500,1.0030875205993652,1,-0.026719284057613653,2.2619473934173584,0.72
37600,0.9439377784729004,1,-0.04834054708480724,2.324557304382324,0.698
37700,0.9454034566879272,1,-0.05130743980407675,2.3145601749420166,0.7
37800,0.9442214965820312,1,-0.038398754596710286,2.3030433654785156,0.7
37900,0.9411745667457581,1,-0.012354218959808205,2.2970335483551025,0.66
38000,1.0265122652053833,1,0.01609200835228022,2.203775644302368,0.668
